athlete_id,athlete_uid,anon_id,playing_level
ATHLETE_0237,933dde2f-959d-43f2-b3aa-15777b12b5e6,P-B6D3F817,College
ATHLETE_0238,16594765-e3d4-4d10-bfdd-4c25361d9d56,P-A209D2E8,College
ATHLETE_0239,557c5438-437a-4f1e-a26f-76ab09a1217b,P-D86098A4,College
ATHLETE_0240,761b0cfd-d32c-4016-afe2-fe4974c5f033,P-F5EDBFED,College
ATHLETE_0241,cf08a475-8e85-45ac-8cc9-063c52564fc5,P-0F067642,College
ATHLETE_0242,98f82d7a-3022-4788-92b8-8c5f96bfa748,P-B236DB6C,College
ATHLETE_0243,cae4ab7c-1fb7-4c89-8997-5a4d0ff9fc1a,P-0439D635,College
ATHLETE_0244,0759082e-6140-4b06-bd88-5aa025684238,P-CC26626D,College
ATHLETE_0245,101bb279-8567-4e25-9225-d1f0fec12471,P-CBCFAE00,College
ATHLETE_0246,322f5abc-acb1-4bad-9cac-a20afd176d5c,P-8BE66014,College
ATHLETE_0247,3b899bc9-b075-41f3-afb9-711165990b0a,P-D4FE5EBE,College
ATHLETE_0248,57b109dc-17ad-4a1c-b65e-9f2c60aba2c4,P-4FDF0E1C,College
ATHLETE_0249,14da3229-f408-4639-a735-3b6c47902979,P-DD8D47BA,College
ATHLETE_0250,655ef527-4517-47b8-9239-620b789bf3df,P-E0F7E04C,College
ATHLETE_0251,76896100-be3b-4731-8588-59eb9f86abad,P-557BB72B,College
ATHLETE_0252,7eb585af-770a-4322-bc03-e12f3ca026f3,P-7E33848F,College
ATHLETE_0253,8ab94528-857f-422e-b7d7-33e85bbd6219,P-01EA7E10,College
ATHLETE_0254,8fdbec80-3162-4355-b6f9-7e9496623ae1,P-8B80C9A4,College
ATHLETE_0255,9ffba766-0205-45ea-8ccc-7f9be6eca039,P-B8888C58,College
ATHLETE_0256,b08bd53c-4731-4a35-8418-624ab142ea0d,P-35BE15B6,College
ATHLETE_0257,d05297ad-c766-4c79-b152-c2573ecd7116,P-59C12F0E,College
ATHLETE_0258,3f13541d-968f-4877-ae28-2550d850e9db,P-7D6A033D,College
ATHLETE_0259,8a177ec1-bb53-46fd-9745-7430872443bf,P-4919B3E8,College
ATHLETE_0260,1d0d88b9-b89a-4d34-99a0-1ad7b0e8366f,P-687772C7,College
ATHLETE_0261,4e66aa18-8edc-4120-ae5b-38b987a3f7dd,P-25C46E78,College
ATHLETE_0262,77985f59-8f95-4c98-aed3-55cde930a196,P-B8B4D536,College
ATHLETE_0263,a14936c7-f6ce-44e3-906b-6f0af1739df5,P-B2A2E6D9,College
ATHLETE_0264,2ea05811-c5f7-4be7-b5b6-d351f0e29727,P-04376204,College
ATHLETE_0265,3fd15fb6-65c2-4f0c-97c0-e36cf4f71778,P-CE2E9619,College
ATHLETE_0266,433faeba-61a4-452a-a5a8-735360561774,P-85DDA4BE,College
ATHLETE_0267,5af2fdbd-c1e4-4cc4-875d-9b9fc454716a,P-CF821766,College
ATHLETE_0268,8010b86f-4ea5-48a9-b82a-e5e649b2691f,P-CB9052BF,College
ATHLETE_0269,adeac6ab-f6cb-40b5-9aa6-121c308a38c1,P-6AB85707,College
ATHLETE_0270,d7046494-e894-4854-9428-b708fcab8d8b,P-90B81605,College
ATHLETE_0271,e37dbebc-7ae2-412c-9917-c91856a00f27,P-F122BA27,College
ATHLETE_0272,bf3733e5-f20e-4229-9bd3-145db9bacf64,P-3F6AFBC8,College
ATHLETE_0273,f06ac2d9-08a3-4397-b6b2-295d0aaf0b05,P-02E84AE7,College
ATHLETE_0274,b39d3237-99d4-4996-b5d5-126154ef98dd,P-F3444283,College
ATHLETE_0275,c3f06942-00ea-4ed0-86de-455410338f37,P-DA10D946,College
ATHLETE_0276,a9d85cad-df9f-4151-ba22-9ea9a9d6ab74,P-6BEA0FBD,College
ATHLETE_0277,e0dcb5e4-9892-4ad3-87fd-865595802eb2,P-D064308A,College
ATHLETE_0278,0dc08264-a182-4c65-a0e3-087e816e8788,P-48550D23,College
ATHLETE_0279,5a0a408f-c72b-4241-9ceb-3de92a8fc088,P-BDF3B8B0,College
ATHLETE_0280,65159f50-c0e4-4a12-aa1f-e02c2d660165,P-FCF181BF,College
ATHLETE_0281,7d765fee-8b49-4ffe-82f8-cc6c9f52f5b3,P-3EAA6A9F,College
ATHLETE_0282,a2561b4d-c6ea-40a6-a745-9e74699a6741,P-6CE26BD0,College
ATHLETE_0283,08010324-f76f-405e-bf7b-5e2c2068acb3,P-A937604F,College
ATHLETE_0284,75593d78-df3e-40d0-b531-e1f5127850a5,P-0BB1FCD7,College
ATHLETE_0285,7ada7685-09e5-47c2-8b3f-f8f3ac89400a,P-AD45A555,College
ATHLETE_0286,7d93c6f3-2867-439c-8b29-60f59b0c1ee5,P-2FF34FDC,College
ATHLETE_0287,c30e2a5a-3ccf-41cc-930a-5169e5c75563,P-0B69FB0D,College
ATHLETE_0288,c6101100-edd3-4c79-b307-0683df454c1b,P-5FB6223F,College
ATHLETE_0289,d8eb1ea8-9b67-4a4d-9298-83755cb436e9,P-7DCD9914,College
ATHLETE_0290,f79944ff-a4b6-47eb-9a57-53d119893f21,P-91BB2BEB,College
ATHLETE_0291,1c18a230-3493-4e34-9985-94694e41228e,P-6F54DD79,College
ATHLETE_0292,46d62112-adb8-445b-aba4-265d7e557b5e,P-A5054318,College
ATHLETE_0293,52a22d31-a87f-4617-947d-a4e44cb8f469,P-7F8D9D2F,College
ATHLETE_0294,7098d3d2-e7b2-4d71-af2a-93694097799d,P-3CE2C687,College
ATHLETE_0295,7da331f0-d319-476e-a78a-5ab9a636d43f,P-2679F972,College
ATHLETE_0296,479aafe8-4330-454e-a467-3ad5f1d78fd4,P-D3C3E9FC,College
ATHLETE_0297,afc658e6-e9eb-4f21-858e-cfa287d5ac9b,P-BFEE8DBA,College
ATHLETE_0298,0b70a90d-81f2-46c4-ad96-aa0a96a2cada,P-3E911731,College
ATHLETE_0299,3a2f36ba-0ea1-4894-b79c-6c7ecf8a88b3,P-4DCAB1BD,College
ATHLETE_0300,ac13f79b-8b00-4c45-a8a3-4af6793e8f18,P-5CDF601E,College
ATHLETE_0301,e0225fbf-4b06-4767-81f4-b1dc27b835ad,P-14675926,College
ATHLETE_0302,f18313fb-c8cb-409b-b23a-283b16e587ab,P-9AD381EB,College
ATHLETE_0303,20254802-47fb-4755-912a-44c4c0c3d364,P-E1AF2869,College
ATHLETE_0304,27f8d3d4-5ab5-445d-8b06-626ac8d84a9c,P-7DF837D2,College
ATHLETE_0305,641bd7f3-0ecb-4ee7-99c6-99d86f4ce48f,P-9BF5C08D,College
ATHLETE_0306,dd557321-a2da-42f9-9d6b-bdb3db1c4196,P-B0EDFA75,College
ATHLETE_0307,61c4331a-055a-4b46-b572-00c6beedb6ed,P-7F92CACE,College
ATHLETE_0308,62d30d17-1c11-4715-a173-e8ac8eef14e4,P-09079D26,College
ATHLETE_0309,67ec0bd6-f1ce-4334-a5e3-b4293b0ab578,P-B800DC69,College
ATHLETE_0310,924cb6be-60c9-4a47-9c33-3e8f3ffb233d,P-0DA5E24A,College
ATHLETE_0311,133851e3-7b28-410b-abf5-b0f5b2b20682,P-E8CCDFCF,College
ATHLETE_0312,cd5e70bb-5485-4235-bf32-02f20f19fff8,P-FF4FEC6D,College
ATHLETE_0313,23eb095d-62c1-471a-af01-aac2c1de50c5,P-F8C46812,College
ATHLETE_0314,84a766e6-be46-41ec-9f78-aef0436c30a1,P-72B77148,College
ATHLETE_0315,ba94ab0f-7f39-4a8e-ab2f-3f18d60e1b15,P-6BA71FC2,College
ATHLETE_0316,804f7363-87f3-4ad1-9862-badb8c736719,P-ABE14382,College
ATHLETE_0317,6f29353b-1739-4d1d-8680-34e14ef7be9a,P-3737DBD8,College
ATHLETE_0318,3b31a8d0-30e3-4cf5-96d8-1714d666add0,P-08E9A442,College
ATHLETE_0319,4d895332-550e-4620-8ab4-04e159591b42,P-CF391DEE,College
ATHLETE_0320,6f4264d0-5cd5-4137-a17e-1b7290fddda3,P-CE2E985B,College
ATHLETE_0321,9429611d-b508-482a-a25e-1d1d2017349b,P-09D91667,College
ATHLETE_0322,b5c3d0ed-f671-40df-a4ef-e71eafa28295,P-27973818,College
ATHLETE_0323,b99d4278-628c-4464-860b-fd46ea130c3e,P-FFC652E9,College
ATHLETE_0324,d83aec3e-6fdc-4f27-a777-82d4ba21d9c5,P-63C59FD6,College
ATHLETE_0325,7f51b77f-be73-4717-877c-7565dafef644,P-B06D1002,College
ATHLETE_0326,2ba041c6-e1d8-45c3-b1d4-3f0a7a78d2f0,P-76D6E5C2,College
ATHLETE_0327,8159dc31-1dd1-414f-89a9-0a91aded3181,P-B2B9D0D2,College
ATHLETE_0328,d6caf525-b4b3-4404-9d67-77db54928247,P-C8DF6F0C,College
ATHLETE_0329,55b67320-64f4-44c0-905e-b2faae07fb86,P-17A9E32C,College
ATHLETE_0330,a7aa17e9-0f66-4e94-afe2-21f26515d41b,P-F2BDEECD,College
ATHLETE_0331,31ef25a1-9c6b-4f5e-8c7c-7f081805e8e3,P-C3862A92,College
ATHLETE_0332,9c82b9cc-3ed8-4306-8736-f0f6cd29a2a0,P-0DA50E07,College
ATHLETE_0333,e14a28ba-7bc6-4619-9b0f-0539b8256191,P-65F3D543,College
ATHLETE_0334,6ab47460-acd7-47b3-90a6-5cbf52ec092a,P-1C15B91C,College
ATHLETE_0335,cdb3952f-891b-48ee-88a2-862111ad1304,P-EDE5C554,College
ATHLETE_0336,a16e4367-8c96-4ae0-b9f6-949e81225525,P-F9FFB585,College
ATHLETE_0337,83855b2e-be94-4aac-89db-0353b3c40bce,P-C9DDD49B,College
ATHLETE_0338,4e1af3db-6ccc-40d6-a94b-3ab3afa010b8,P-BC8A05A3,College
ATHLETE_0339,a521cf70-f66b-4f4e-a49f-0f18177e6080,P-A550651F,College
ATHLETE_0340,80944f5e-5fc8-406e-9469-c6e8e28bced3,P-CE32D51C,College
ATHLETE_0341,56254c40-279d-4fd1-a79d-80ab8cba455e,P-28B65D4F,College
ATHLETE_0342,b19ec989-a360-4f3a-8192-e85e4e561547,P-CE4DF3D3,College
ATHLETE_0343,1239984e-b0df-40b7-a87f-96e622ee3f29,P-69A5C6CD,College
ATHLETE_0344,18bbd336-700e-4471-b080-d188e1f86acb,P-D8453FDB,College
ATHLETE_0345,c9e44408-af89-4d4c-b74f-0b646af4dca9,P-33A3A106,College
ATHLETE_0346,3853a4f7-0647-4383-9db7-944099ee289c,P-B01DA3DC,College
ATHLETE_0347,3f723745-a376-4761-8307-2cb41618089a,P-246E2F99,College
ATHLETE_0348,69070054-9a30-4949-9868-89ddde0c98d2,P-1107EB6C,College
ATHLETE_0349,bf22518a-49a4-49a4-8d3d-1c293494ea0f,P-807DD4DE,College
ATHLETE_0350,1b67dfca-b6be-4156-8f08-8b65145634d0,P-62D3B815,College
ATHLETE_0351,8850e915-e951-448a-8582-fd29ac20cc12,P-9C8A7A1D,College
ATHLETE_0352,33ddd04a-5aa5-45aa-ba6d-179e8a9faaee,P-343429D1,College
ATHLETE_0353,01ce57c9-65e2-4efc-b432-f44917fa85e9,P-C4CD9280,College
ATHLETE_0354,918e84f8-f308-4da9-ab24-83e781c063d7,P-31FE559B,College
ATHLETE_0355,b6b2938a-5a11-46b9-91d2-e05b24b06f3e,P-2E790B09,College
ATHLETE_0356,2db65e30-03e0-44c8-b751-39fe1e6f395e,P-7FA5632D,College
ATHLETE_0357,99d862d9-8ce7-4e96-8501-52751a324bcb,P-2A5C48AA,College
ATHLETE_0358,a977ccce-3d41-47a0-8a97-db393fabcd44,P-0A503E01,College
ATHLETE_0359,e79b4477-5b5c-4ce4-ad79-275fa35b3dd7,P-3408C81A,College
ATHLETE_0360,6430c657-834e-4645-a9e9-eb96a2860e4a,P-136E6675,College
ATHLETE_0361,4aeede74-d3fb-41a3-a503-3b8cf90d23b5,P-DEE1D2A0,College
ATHLETE_0362,e64c82fa-5cc8-41c4-a9c8-a03fb7b26688,P-7A7F825E,College
ATHLETE_0363,c42e15b0-89df-45ab-a5ff-2626dc1923fd,P-FE666339,College
ATHLETE_0364,a4f9fe3c-a40e-4863-b367-291695947346,P-335F934F,College
ATHLETE_0365,23ee04e9-d863-48ed-b675-72216e060a8b,P-0540BBB5,College
ATHLETE_0366,8fb7bbc7-a88b-4ba8-b16b-7913d25a9ee0,P-48562878,College
ATHLETE_0367,9eb1337d-1d13-406a-8187-186deba67260,P-E18BB7E1,College
ATHLETE_0368,40f6245a-0835-4dcc-86e8-8e279e034b1e,P-7EE83823,College
ATHLETE_0369,9392ee9c-0242-426a-8d54-fda4b8893344,P-FF9A7BD6,College
ATHLETE_0370,7778df7b-d817-436f-b255-38fb261f6fcb,P-349CEEC7,College
ATHLETE_0371,804a3f16-aaac-4441-90aa-20ff0aaabfdc,P-8E31E3BD,College
ATHLETE_0372,ce976cad-862f-4b6a-a5bd-2a70fe9d6615,P-5A350E37,College
ATHLETE_0373,698adf5f-e29e-4a11-9755-6f1d3060d120,P-E22D8C48,College
ATHLETE_0374,fa220116-d12e-4108-8a69-c6e94cc31271,P-287F41B2,College
ATHLETE_0375,ca64edcb-7753-4e1b-89c5-1b986d0a706a,P-6E3C6F43,College
ATHLETE_0376,d3dbac60-6151-4b9e-8f3f-202af45b11c5,P-D3E65297,College
ATHLETE_0377,099c4250-26f8-4d25-8130-e6040d5ec9cd,P-DA88A187,College
ATHLETE_0378,2ac3292c-ee93-4772-87c8-781e79f44663,P-D922D07F,College
ATHLETE_0379,23637981-b953-4bf6-ac92-97a757a14813,P-644CEC55,College
ATHLETE_0380,2aae2652-5b11-4c48-84c1-77f17da9c0a8,P-EF8FCC09,College
ATHLETE_0381,f85f10ac-84e0-4440-91ed-1bc481aa1232,P-0F233483,College
ATHLETE_0382,4ee9f942-4594-4d58-bd33-6558bc892607,P-DC9EB7E7,College
ATHLETE_0383,67a9a58a-5d66-47fe-a72c-b2ed46b32b0f,P-5B825171,College
ATHLETE_0384,995dcb71-674d-4ec4-be85-85ebb6ec3409,P-CB5788D9,College
ATHLETE_0385,bb8c6850-eda4-4311-96f0-0f3b3583ccc6,P-4A4F40D0,College
ATHLETE_0386,e567aa28-24cd-4da6-a8d9-0577b37b3541,P-10B37890,College
ATHLETE_0387,33acaa1e-4342-4a73-a481-6d07ce16e9ee,P-D22C4744,College
ATHLETE_0388,e5f0d44f-45c2-4349-97af-84cc0bcec2a2,P-C3D1A0DD,College
ATHLETE_0389,a3811b8b-19ff-48f3-9150-462cd28c8310,P-899BCEAE,College
ATHLETE_0390,09fb4893-4e63-4dd0-8fdd-de80c4feba3a,P-69E320AF,College
ATHLETE_0391,fd84eb6d-015e-45ce-b138-ca83e219ba34,P-08D55109,College
ATHLETE_0392,767f943a-df4c-4f56-b0c2-4ddb4b97611f,P-D92C05D3,College
ATHLETE_0393,d67d0928-aa3a-4950-aff4-ac44fdd9599c,P-78DD91E6,College
ATHLETE_0394,28f901be-c031-48d6-bd3e-320257b2e802,P-F1A3B4D5,College
ATHLETE_0395,430b0226-562d-47dd-b62a-6c985a899971,P-4A458451,College
ATHLETE_0396,ccab70a6-12ec-4044-8e84-65c4d46b4ecc,P-F989A36D,College
ATHLETE_0397,214c2748-745a-4673-acc8-47a4200e2dbb,P-CF029655,College
ATHLETE_0398,7712f3b9-4149-4585-873e-39aaa777b664,P-6936E63A,College
ATHLETE_0399,e3f3498b-d911-4519-909f-404bcbddd6f4,P-FE144FA6,College
ATHLETE_0400,e5014f59-5510-4dda-bf85-e01b1dad7041,P-67F58CFB,College
ATHLETE_0401,ee1b7451-d25f-4c24-992f-e2423b28fabc,P-65A3EDE3,College
ATHLETE_0402,10215962-500d-4519-8609-8b2d46d991dd,P-6B0E9158,College
ATHLETE_0403,23a287b6-3c91-4d22-97a1-8a0ea540c348,P-CCB879B2,College
ATHLETE_0404,8f10d695-e950-437f-be5f-dd464a23a902,P-D2B0D950,College
ATHLETE_0405,a18243af-2495-476b-aa3e-6ca7a1346bf1,P-20BC3723,College
ATHLETE_0406,b567233b-79b2-4629-971b-b34ce29b53cf,P-0A8BDB04,College
ATHLETE_0407,bb0b48a8-5633-40be-8d62-8bd8c0b7516d,P-DD057021,College
ATHLETE_0408,be6363a1-554a-4efc-a8e0-8c2777a118d0,P-ABE71CB7,College
ATHLETE_0409,e89941db-3ad5-47fb-aa2b-af3867f73a43,P-3F987CBE,College
ATHLETE_0410,328d4e72-3921-4dcd-ac50-46dfcfe28a26,P-48BD0455,College
ATHLETE_0411,927854cc-8c56-4b1d-a4c1-69db6c8b1d25,P-CC2A6861,College
ATHLETE_0412,7c710e02-ffed-4b27-ab1d-e3833e43d497,P-4D67B383,College
ATHLETE_0413,84ef6cfe-f19f-497a-b514-7dd783acc5d1,P-37F0AF6F,College
ATHLETE_0414,ca47e4cb-9755-40aa-a325-89f7b1a22167,P-68CC924B,College
ATHLETE_0415,e6db180e-6cd0-419a-b842-dae23671c6ce,P-AE2A3F6B,College
ATHLETE_0416,2c3328a1-b60c-4a9e-b8f3-aa91246d0026,P-8367FD60,College
ATHLETE_0417,45aac6a0-5587-4cfc-95ad-b4a2c248f315,P-83911E8B,College
ATHLETE_0418,47e48c39-3b9a-4de8-a70b-6c287bb19caa,P-0F6A86D0,College
ATHLETE_0419,5cdb5b6b-d113-4dc4-87b2-700af6541e0c,P-9BFFD06F,College
ATHLETE_0420,88608d47-bd5e-49c7-9992-613864ca2851,P-82191473,College
ATHLETE_0421,d001f9e3-3234-4b4e-9f0c-a6bc9333600c,P-979F5FF4,College
ATHLETE_0422,e286b5ae-d9a8-47c8-9ac8-482dec1e3ae9,P-1C6E6054,College
ATHLETE_0423,168b2b4b-9d2f-4d8c-b82d-dddc24f756dd,P-7EC14BC3,College
ATHLETE_0424,96552cb5-0c7d-4bfe-939b-37790cd927d1,P-B0D88F35,College
ATHLETE_0425,058ce244-3711-419a-8598-d2419b6cd032,P-CA0EA895,College
ATHLETE_0426,44dbf16d-b30c-4236-8fb5-f49456efa9a5,P-2D372E05,College
ATHLETE_0427,7315f5af-21d8-4d5a-a28b-4689e3390f2a,P-2DBA8A26,College
ATHLETE_0428,954352bb-1646-4514-b913-0aabf5f59916,P-434669B5,College
ATHLETE_0429,f011af3d-9615-4717-84b5-4087baebf9d5,P-862703C2,College
ATHLETE_0430,1f2ffe4c-64f8-4633-a893-6f7291e1605a,P-C1253A39,College
ATHLETE_0431,342a4855-88dd-46dc-a6ff-eed2762cf297,P-7407855D,College
ATHLETE_0432,4cc0f6ab-1b8e-4db3-a50e-f5a0dbb80eea,P-F8A4E4CF,College
ATHLETE_0433,6f51887f-9eb3-45f9-8d31-bc4a04836185,P-D1F49AC0,College
ATHLETE_0434,809bb772-1c9e-43c3-b3f5-7dfe566d47f3,P-F1C1CF35,College
ATHLETE_0435,980c243d-3575-4086-b2c3-e71f0523de67,P-B84A07D0,College
ATHLETE_0436,9b6ea87e-8077-44ef-b370-19c345b11aef,P-DC99656C,College
ATHLETE_0437,c13a5d33-3ae9-4e40-b2da-a2b9a47ecf7e,P-235097E5,College
ATHLETE_0438,c35b2fec-5d4d-42c9-8003-f5b0ade876ae,P-1356BE73,College
ATHLETE_0439,c47fc6b8-413e-469d-9b05-29744d26822b,P-5E1A4A54,College
ATHLETE_0440,2185bda4-2e3c-453c-bbf0-5a2305a26670,P-B9C7593E,College
ATHLETE_0441,3b06ef63-4d87-4470-ac42-3ccb03577157,P-7B340380,College
ATHLETE_0442,071966d7-3bcc-47ca-8261-5660ba66fe84,P-16606279,College
ATHLETE_0443,d74dc24f-6a10-4f01-9153-02b7978d58c9,P-E0C3023D,College
ATHLETE_0444,146d3bc9-9623-49d6-a1b1-5f8d298537cf,P-64A70867,College
ATHLETE_0445,5358efaf-f709-4203-9c67-5acfeed2e27d,P-B2519032,College
ATHLETE_0446,af6951f3-1894-42ca-b8fe-68e8380fdc1b,P-9421EC37,College
ATHLETE_0447,b10e8d8c-b882-4c35-b7fd-c97c70640597,P-A1841DBB,College
ATHLETE_0448,e392c9e1-c58d-4ae0-904b-121d6ad32ab6,P-C0AB1F88,College
ATHLETE_0449,e526e480-4670-4738-8ef6-e8b83ae0561e,P-8F147CC2,College
ATHLETE_0450,0de7a91a-4885-4d4c-be0f-38fa133288e7,P-A30D577B,College
ATHLETE_0451,13a15065-c793-4d62-a47e-5800e1c54875,P-E336B28B,College
ATHLETE_0452,25213424-86a3-4b2d-abe0-dec3539947c2,P-1A04FF4D,College
ATHLETE_0453,5534f3fa-68b6-4e58-9e0b-5e8518882050,P-57FA3013,College
ATHLETE_0454,87be0f68-5a07-4e89-aa0a-e77f96f13b93,P-DCA7D8D8,College
ATHLETE_0455,ac50b9d2-5ebb-4b0b-a928-5cb292e29168,P-249F72F6,College
ATHLETE_0456,cd36f8a2-1f15-40c9-941b-757d51d8bbef,P-F9C633EB,College
ATHLETE_0457,e815deef-221d-41b2-9906-21cce63ee76c,P-18A20A8A,College
ATHLETE_0458,a56cf22d-344d-49b4-94cf-488c5f90a8c1,P-5F6883E9,College
ATHLETE_0459,da49647d-36ce-4fbf-8f2a-3d18791b4bf9,P-598DAF60,College
ATHLETE_0460,2c4e9313-36fd-4064-ad41-2fc63ffd83e0,P-6C1FC54D,College
ATHLETE_0461,e5763752-11fe-482d-846a-42bd4ca59391,P-92599E93,College
ATHLETE_0462,1311628e-4f4f-44d2-96c6-72a2a917dc6e,P-7058C5BA,College
ATHLETE_0463,3c866c1f-e449-407d-aaad-7e9ec7c83a26,P-806E16D0,College
ATHLETE_0464,5043db56-a314-42f9-b294-136c5b524fb2,P-015E45F8,College
ATHLETE_0465,5125c426-4323-4a31-8462-c80951c76914,P-E8B0EE38,College
ATHLETE_0466,83683760-21e3-4db9-96c3-220bfe1b601e,P-F8319F51,College
ATHLETE_0467,fde07aa4-a94c-447c-a82d-1d84e63e98d6,P-0D6D05CF,College
ATHLETE_0468,2d7c3b01-3865-455b-a592-f504685d86c4,P-CB89B7A6,College
ATHLETE_0469,7eb00881-1247-4b5a-9ae4-763afc8871c7,P-F0BF9F03,College
ATHLETE_0470,11029822-cab8-4449-8233-6432209ffb37,P-89BD101A,College
ATHLETE_0471,12b366d6-4092-488e-a084-7865e7292493,P-A5A35E94,College
ATHLETE_0472,375a132f-d849-4536-8f87-f0239c912ba5,P-C2B1704F,College
ATHLETE_0473,2a9a6261-0d54-432a-a6b3-09f64ffe252d,P-B4AB0D9C,College
